"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Thermal-Moisture Regime,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Elbehri et al 2016; FAO publication, banana system, medium-size farm production cost in Ecuador; Elbehri, A., et al. ""Ecuador's banana sector under climate change: an economic and biophysical assessment to promote a sustainable and climate-compatible strategy."" (2016).",http://www.fao.org/3/a-i5697e.pdf,Latin America,Ecuador,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2014,,7742.6,USD/ha/yr,1487.722827359367,US$2014/ ha/ yr,,"banana; medium farm total production cost, therefore the establishment cost (low estimate used in order to take conservative approach) based on the meta-analysis was subtracted; see Table 5 p. 24 (currency not specified, assuming it's USD) - as the year was not mentioned, so the data was divided by the average lifespan of a banana tree, i.e, ~5 years",
"Elbehri et al 2016; FAO publication, banana system, large farm production cost in Ecuador; Elbehri, A., et al. ""Ecuador's banana sector under climate change: an economic and biophysical assessment to promote a sustainable and climate-compatible strategy."" (2016).",http://www.fao.org/3/a-i5697e.pdf,Latin America,Ecuador,Tropical-Humid,2 - Public Sector/ Multilateral Agency,2014,,8981.7,USD/ha/yr,1735.5428273593673,US$2014/ ha/ yr,,"banana; large farm total production cost, therefore the establishment cost (low estimate used in order to take conservative approach) based on the meta-analysis was subtracted; see Table 5 p. 24 (currency not specified, assuming it's USD) - as the year was not mentioned, so the data was divided by the average lifespan of a banana tree, i.e, ~5 years",
"Loganathan et al. 2016; cashew, sample farm in Cuddalore district in India; Loganathan, R., et al. ""Cost, returns and economic viability of cashew plantations in Tamil Nadu."" International Research Journal of Agricultural Economics and Statistics 7.1 (2016): 76-85.",http://www.researchjournal.co.in/upload/assignments/7_76-85.pdf,India,Tamil Nadu,Tropical-Humid,1  - Peer Reviewed,2016,,5574.75,Rs/ha/yr,125.56804610854212,US$2014/ ha/ yr,,cashew; operational cost (average from years 2-9); see Table 2 p. 80 (converted from Rs based on https://en.wikipedia.org/wiki/Tables_of_historical_exchange_rates_to_the_United_States_dollar),
"Loganathan et al. 2016; cashew, sample farm in Ariyalur district in India; Loganathan, R., et al. ""Cost, returns and economic viability of cashew plantations in Tamil Nadu."" International Research Journal of Agricultural Economics and Statistics 7.1 (2016): 76-85.",http://www.researchjournal.co.in/upload/assignments/7_76-85.pdf,India,Tamil Nadu,Tropical-Humid,1  - Peer Reviewed,2016,,5956.875,Rs/ha/yr,134.17519254905096,US$2014/ ha/ yr,,cashew; operational cost (average from years 2-9); see Table 3 p. 81 (converted from Rs based on https://en.wikipedia.org/wiki/Tables_of_historical_exchange_rates_to_the_United_States_dollar),
"Loganathan et al. 2016; cashew, sample farm in Pudukkottai district in India; Loganathan, R., et al. ""Cost, returns and economic viability of cashew plantations in Tamil Nadu."" International Research Journal of Agricultural Economics and Statistics 7.1 (2016): 76-85.",http://www.researchjournal.co.in/upload/assignments/7_76-85.pdf,India,Tamil Nadu,Tropical-Humid,1  - Peer Reviewed,2016,,5658.25,Rs/ha/yr,127.4488357134685,US$2014/ ha/ yr,,cashew; operational cost (average from years 2-9); see Table 4 p. 81 (converted from Rs based on https://en.wikipedia.org/wiki/Tables_of_historical_exchange_rates_to_the_United_States_dollar),
"Hidayat et al 2016; smallholder palm oil in Indonesia, certified scheme; Hidayat, Nia Kurniawati, Astrid Offermans, and Pieter Glasbergen. ""On the profitability of sustainability certification: An analysis among Indonesian palm oil smallholders."" Journal of economics and sustainable development 7.18 (2016): 45-62.",https://www.researchgate.net/profile/Pieter_Glasbergen/publication/308875156_On_The_Profitability_of_Sustainability_Certification_An_Analysis_among_Indonesian_Palm_Oil_Smallholders/links/57f3e00108ae8da3ce5379f3.pdf,Asia (Sans Japan),Indonesia,Tropical-Humid,1  - Peer Reviewed,2016,,1390.34,US$/ha,1372.105994780767,US$2014/ ha/ yr,,"smallholder palm oil; certified independent; operating costs (annual value); see Table 3, p. 53, ",
"Hidayat et al 2016; smallholder palm oil in Indonesia, certified independent; Hidayat, Nia Kurniawati, Astrid Offermans, and Pieter Glasbergen. ""On the profitability of sustainability certification: An analysis among Indonesian palm oil smallholders."" Journal of economics and sustainable development 7.18 (2016): 45-62.",https://www.researchgate.net/profile/Pieter_Glasbergen/publication/308875156_On_The_Profitability_of_Sustainability_Certification_An_Analysis_among_Indonesian_Palm_Oil_Smallholders/links/57f3e00108ae8da3ce5379f3.pdf,Asia (Sans Japan),Indonesia,Tropical-Humid,1  - Peer Reviewed,2016,,1439.04,US$/ha,1420.1673049249214,US$2014/ ha/ yr,,"smallholder palm oil; certified scheme; operating costs (annual value); see Table 3, p. 53, ",
Economics and Marketing of Cashew Cultivation,https://shodhganga.inflibnet.ac.in/bitstream/10603/34968/14/14_chapter_06.pdf,Asia (Sans Japan),India,,2 - Public Sector/ Multilateral Agency,2010,,18802.0,Rs/ha/yr,467.754142511526,US$2014/ ha/ yr,,"Refer table 6.3, recurring cost",
Economics and Marketing of Cashew Cultivation,https://shodhganga.inflibnet.ac.in/bitstream/10603/34968/14/14_chapter_06.pdf,Asia (Sans Japan),India,,2 - Public Sector/ Multilateral Agency,2010,,17891.0,Rs/ha/yr,445.0903820696581,US$2014/ ha/ yr,,"Refer table 6.4, recurring cost",
"Govindasamy, R. (2018). A Study on Production of Coconut in Coimbatore District, Tamilnadu. Shanlax International Journal of Economics, 7(1), 27-35.",https://ideas.repec.org/a/acg/journl/v7y2018i1p27-35.html,Asia (Sans Japan),India,,1  - Peer Reviewed,2018,,27591.89,Rs/acre/6 yr,244.76037029239228,US$2014/ ha/ yr,,"Refer table on page 33-34, 2018 to 2014 usd inflation rate - 0.943715783",
